Function,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30,Mean,Std_Dev
1,5.002220859751105e-12,1.34718902700115e-11,1.3073986337985843e-12,1.0106759873451665e-10,3.069544618483633e-12,1.4949819160392508e-11,4.718003765447065e-12,2.3021584638627246e-11,1.1141310096718371e-11,3.467448550509289e-12,2.7284841053187847e-12,7.275957614183426e-12,2.8705926524708048e-11,2.7284841053187847e-12,2.3817392502678558e-11,5.9117155615240335e-12,4.4565240386873484e-11,4.774847184307873e-12,2.2737367544323206e-12,3.47313289239537e-11,3.183231456205249e-12,2.0463630789890885e-12,7.787548383930698e-12,7.617018127348274e-12,1.1766587704187259e-11,7.44648787076585e-11,1.3017142919125035e-11,4.774847184307873e-12,1.5916157281026244e-12,1.3358203432289883e-11,1.5944578990456648e-11,2.2076658621360223e-11
2,3.9865795303398386,8.916101929882473,4.308049028622918e-08,8.774162552072085e-08,3.9865791374174364,1.79363155439205e-08,6.890388704050565e-07,2.718973632909183e-07,3.9865791419787797,1.0447575959915412e-07,7.072446805977961e-08,9.066866368812043e-09,2.1973789898765972e-08,4.846521051149466e-08,1.3293760048327385e-07,1.162230205409287e-07,1.3052971326033003e-07,3.201462845936476e-07,2.3238288804350304e-07,3.9865791393984864,9.446978310734266e-08,3.287658500994439e-08,1.2346504263405222e-08,2.1116926518516266e-07,1.060794829754741e-08,3.9865793358223414,3.98657915524376,7.486664799216669e-08,3.084755917370785e-08,5.266739435683121e-07,1.094519355352054,2.1518564021888986
3,75.66521007073823,60.66710457459453,38.96229838124509,56.90705208708414,79.34154726335021,69.47902382981374,34.306341396142216,71.76246741727277,73.81897728662159,81.66917456163787,75.13849856575223,45.676598877887045,86.55280133234885,55.57367619763579,73.72083246203783,29.648251043414916,85.97894619821511,68.15199846107737,71.15050164511229,44.623309408917294,60.28238945025521,60.53765527759583,47.513617823559684,79.39799791478117,81.27696667707755,26.471185130118897,47.94572068179832,64.62744088264844,34.75199039739914,48.08943126326278,60.98963355197987,17.33752842331518
4,31.838553395876602,55.71756091879297,51.73760818211849,54.72254612651727,99.49474829388316,97.50480980316536,11.939498609643579,30.843660149664288,46.76277680496878,35.81838458638231,44.77300602475168,52.732688785368964,90.54067699169536,56.712418626543354,109.44264014514465,18.904206971355165,85.56583045549007,44.77298582785647,30.84367530856821,49.74775587883403,46.76291910103714,40.79317483411455,45.76782278556436,53.727464970015944,49.74781665192381,17.90922771774308,79.59622344685408,52.7325059128525,66.66183662896401,69.64670876266052,54.12539108994503,23.942902240887978
5,1418.467362521068,990.461314272769,1857.9336796857647,1609.6688967620912,2125.934236779568,1036.5901328924074,433.0201253881237,1310.6582117508306,1234.2200742236473,0.5438524365192734,1672.5123324360602,1582.3013157470978,1834.6510710367556,1155.1235176860318,2955.3227757506183,453.4048020156847,449.62660147802944,997.51117763104,1270.111633616118,1767.0449877804576,894.6693596130231,1157.1332374371054,213.33759385378016,2013.3411667430946,702.4824711956971,1755.3945305601428,1525.586736130982,60.88501093508785,2817.131706140428,2096.66747408454,1313.0579129528187,723.0812882523036
6,62.88146537312241,13.609740852697314,32.83774915160211,10.117285717213463,24.906549619708585,48.951197748556524,18.181209749927348,11.886511964065221,43.98524947657529,35.26558775075978,22.1513876693989,13.368580279810658,44.23748324147982,14.338866513727453,9.663310586860689,23.382676609632426,10.79625923823778,87.53589568272741,31.742174122709912,46.68984197437612,29.023005304849903,48.31265790297789,46.27219845292848,5.435932215254297,29.483792389931978,5.571694836755569,24.109782939502338,6.543193745672397,0.5514472743502665,44.671178041777466,28.216796880906326,19.49971910816311
7,126.93995889608459,275.900376975927,36.5695689253871,159.1488461759959,169.273305427359,80.31449029024043,129.14808342561264,94.0553418958275,122.28195384918172,116.18704545768196,270.44984586809596,120.63247592659354,211.84285618767672,196.8172827295257,197.64606071422986,120.50690800216444,193.41208006931674,31.47085269242757,76.96593261894623,143.82262292729774,135.31371267508075,123.37947451865875,76.0344282356582,221.38103425983854,244.9158922592137,39.18528363910286,151.75380474277472,152.52500314125837,204.438138263763,194.86426303415965,147.2392307941694,64.13683762747088
8,147.94687106732545,33.415562499923,52.39252508701156,28.48737980186297,36.86862832889983,26.469138322345316,35.247962352730156,37.02657078877746,40.52163129544351,23.728662514041844,27.57578749110644,36.35579603559245,37.78995208252263,22.2181691801311,33.45316725856583,30.03380246208326,62.09140541651277,26.86120494652596,58.13798984701134,26.048871014588713,59.689663728406686,46.151077440990775,26.81263665462484,147.3885573651878,43.51803189939528,37.134600788776424,29.45178345733393,26.484334038135785,61.85457844887651,39.06164270844374,44.67393281077245,29.752259595609925
9,229.2843827874217,229.28438274008977,229.28438275708004,200.00000501852264,229.2843830196639,229.2843841955987,229.2843827507504,229.28438272832682,229.284382858551,229.28438278147087,229.28438275022745,229.2843828240766,229.28438293030467,229.28438283138894,229.2843838476897,229.2843829945814,229.28438276777797,229.28438298610672,229.28438279819784,229.28438275427015,229.28438286693017,229.2843827257675,229.28438286390883,229.28438277278428,229.28438291680004,229.28438273716847,229.28438282923798,229.28438273162737,229.28438281904664,229.28438273601114,228.30823697071267,5.2567067055563585
10,1037.3131920213764,1319.88302197152,716.6152509098592,1453.3269618463673,687.6051625179903,1084.0291610359486,841.1362476840677,1117.50960780605,1290.0827363749208,1165.2351660472236,1220.02680771504,822.7899016541592,251.5062209306243,212.5729397469231,100.9251945422011,1541.572127362554,1207.1998680568422,1136.8326606000837,1245.4912031479553,100.76807450396518,790.9193241433327,630.9136240556481,940.6222323626935,1087.7726476609964,302.4175406926338,101.15713356684228,224.81679350973627,100.63084557871707,951.4690659359276,100.60376697052016,792.7914826984238,460.2768356423896
