Function,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30,Mean,Std_Dev
1,3.0127011996228248e-12,6.0822458181064576e-12,5.343281372915953e-12,1.4438228390645236e-11,8.86757334228605e-12,6.536993168992922e-12,1.028865881380625e-11,1.5688783605583012e-11,3.979039320256561e-12,1.9326762412674725e-12,1.3983481039758772e-11,5.468336894409731e-11,5.059064278611913e-12,2.3646862246096134e-11,8.594724931754172e-11,1.2676082405960187e-11,1.978150976356119e-11,1.1539214028744027e-11,5.115907697472721e-12,1.5973000699887052e-11,2.688693712116219e-11,1.3983481039758772e-11,1.3983481039758772e-11,1.432454155292362e-11,2.2282620193436742e-11,3.0127011996228248e-12,8.86757334228605e-12,8.640199666842818e-12,4.013145371573046e-11,5.9117155615240335e-12,1.6086687537608668e-11,1.7088068358542628e-11
2,1.5909961348370416e-08,2.7853275241795927e-08,1.6486694676132174e-08,4.376659035187913e-09,3.088700850639725e-09,4.454477675608359e-09,9.347161267214688e-09,3.3151081879623234e-09,1.1836164048872888e-08,1.7532272522657877e-08,3.945046955777798e-09,1.0533767635934055e-08,2.3424092887580628e-08,8.475524282403057e-09,3.0634055292466655e-09,3.628144895628793e-09,9.217387741955463e-09,5.208562470215838e-09,4.768196504301159e-09,1.964991724889842e-08,3.3616061045904644e-09,2.7433770810603164e-08,1.5048101431602845e-08,2.4618373117846204e-08,9.850111837295117e-09,1.4828458461124683e-08,1.2289547157706693e-08,1.2724569842248457e-08,1.084998757505673e-08,1.792005832612631e-08,1.1834636855686161e-08,7.414002318362482e-09
3,45.990148707386766,48.279874334871124,51.30455500684275,33.35626899539636,30.909643343840003,46.70468788299081,28.02354653527391,52.10873550219378,57.481839689151116,47.440961663133294,26.39159026068296,51.10641173131614,59.46499796723833,42.31167955563251,33.06046189128199,36.46797197209196,46.107412727271935,35.10067199431501,52.411198213242415,35.24626270273541,40.27148105717754,54.962435103161624,27.650001383345398,49.526366669268214,43.228080713875784,25.72213849444563,47.94572068179832,43.21320234560437,36.20236927336191,51.25004727923056,42.64135878927193,9.544600957848822
4,35.818384586561365,27.8587829783296,32.833532649926155,59.69719407810419,43.70034728485382,41.78799159512505,11.93949860963096,37.8083027005988,35.81838458649793,45.7679448850032,51.73768915211849,26.863828959007265,52.73250591295073,29.84870109252904,47.75779718838976,25.86889009871925,30.843675308471916,41.78811369453365,32.83357322619452,44.77286372847357,40.7931748340917,25.868829325755314,34.82349134016715,28.85376223216747,42.783006940657174,30.843614535419647,59.69714846388024,20.894099851176406,13.929416723706936,32.83355302944403,36.31326998641618,11.517871983255604
5,268.28549417733643,916.8515933394174,918.410388642691,1173.771382731601,504.9164419986357,137.40318889622267,201.4012821036049,454.1357645680953,587.7433981744184,285.1454030560021,858.2667596862957,887.4803628307368,951.9322618997398,752.203389641036,657.580630794328,453.4048020156847,807.3321790011446,912.6624674209593,689.0355848481813,879.4998397787012,571.2078107144857,137.7896009908991,397.65790561334006,713.4076537766064,981.1337270800586,504.93906592145186,159.2095378519955,585.22030659132,326.6153367346451,353.41322694809355,600.9352262609243,285.42807420860936
6,1.0645873920504982,8.419930182186818,5.7860784244774095,1.2637287219376958,7.5394814218957436,1.7335524910106415,5.186007023430193,2.1906302002716984,2.8257209500870886,2.1995800374959344,2.457551627528346,5.887955798024677,3.4462027163237963,5.52515975913866,5.163138330000265,7.248170434448866,1.2535487349787218,4.603941714007306,1.5410666067434704,1.1497625460081053,7.706336377462776,2.1995333129441406,0.15450598649863423,6.872569156757891,2.061205357983681,5.268166362838201,6.640087640727415,5.362240525163088,5.31133155045336,5.5820720920846725,4.121461449165326,2.354740096301857
7,99.64218562757242,127.02611146808886,43.70253386975378,87.43113045990503,40.899955359320984,52.252090425336064,99.05216897404807,96.0525427726775,81.84847056943363,93.70485357701318,102.14698004787715,99.4175735200397,115.38229291549442,20.51004931010698,74.94646339310611,70.49924105648006,99.88427967899452,43.54238702143152,67.09949382931973,100.65732858074443,84.12321533064232,68.27400278508549,83.67961060132302,58.85646163221463,70.78353436813768,52.418238604666385,73.04165998428516,51.29284473684038,94.14020437688941,81.53272341175762,77.79468760961954,24.19528160616437
8,25.70159884024997,27.306955612345973,25.42763708818211,29.02010538266086,29.40814939958682,27.058125099405515,25.892896172079872,22.250953996134285,22.4842862901055,24.48912049952878,33.6649314032793,26.679997351842303,24.17110505513301,25.81989609450511,25.287770516522414,29.1784978118435,22.234089492093517,24.18325584445165,25.22077663380196,25.414031197502936,23.86936117106461,29.719465920991297,28.093726846615937,22.104797635513933,30.11663934431408,26.5089299971919,25.480321853951864,23.646197363970714,25.701660150682528,17.355314187481326,25.783019808434453,3.0478332405768547
9,200.0000116841311,200.0000056982317,100.00000848916079,200.00002493970442,7.670988907193532e-06,229.2843827124425,229.28438271582172,229.28438271697678,200.00000875557726,100.00001000068596,200.0000051435277,229.28438273159418,100.00001061986313,229.28438271698633,229.28438271358527,229.28438273340498,229.28438273290703,7.463332622137386e-06,200.00000769990902,229.28438271756886,100.00000320205436,229.2843827128977,229.28438271648974,229.284382743459,200.00000479239907,229.28438272087215,200.00000563663025,100.00001197849724,229.284382716457,229.28438272111498,184.64219581990903,67.27747188123078
10,100.66369402650889,101.1753474589159,100.90242993839593,101.75796137798852,100.71527864776954,223.966204324071,101.54975504874119,616.909557393823,257.1077392676257,101.8131509646928,253.48564940639153,100.98373214314461,693.4238577872216,100.55801851510341,100.94904454144216,100.84336285194058,292.07109231065715,101.03911474960478,101.44502333182436,100.87920971513404,101.65291942133535,705.5437639008396,243.80755003661125,100.91243963926536,101.3108060418931,100.50412058026313,100.63479511830246,100.59138343592849,101.889504086334,100.79124716673323,183.6625917742834,172.94095382490525
