Function,Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30,Mean,Std_Dev
1,9.322320693172514e-12,4.376943252282217e-12,6.0822458181064576e-12,6.423306331271306e-12,2.9558577807620168e-12,2.5579538487363607e-12,1.1652900866465643e-11,1.3812950783176348e-11,4.945377440890297e-12,6.366462912410498e-12,3.0524915928253904e-11,1.0800249583553523e-11,5.7411853049416095e-12,5.4001247917767614e-12,6.252776074688882e-12,8.981260180007666e-12,7.617018127348274e-12,2.6716406864579767e-12,3.603872755775228e-11,7.617018127348274e-12,7.048583938740194e-12,1.4779288903810084e-12,9.322320693172514e-12,8.981260180007666e-12,5.9117155615240335e-12,7.901235221652314e-12,4.433786671143025e-12,1.318767317570746e-11,3.751665644813329e-12,6.423306331271306e-12,8.619357079927188e-12,7.25800140797534e-12
2,1.0426049357192824e-08,1.7353727344016079e-09,5.116419288242469e-09,1.5581463230773807e-08,4.117225671507185e-09,1.56866235556663e-08,1.1272391020611394e-08,1.0879091405513464e-08,5.005915681977058e-09,4.866592462349217e-09,7.661867584829452e-09,1.133042815126828e-08,1.9238655113440473e-08,4.353807980805868e-09,1.1996633020316949e-08,5.530807811737759e-09,2.242245500383433e-09,4.9728328122000676e-09,2.0623190266633173e-08,8.72751115821302e-09,8.471715773339383e-09,1.1829342838609591e-08,7.166761406551814e-09,5.8998921304009855e-09,6.227708126971265e-09,1.9315393728902563e-09,1.4614897736464627e-08,1.165193452834501e-08,1.464883325752453e-08,7.315406946872827e-09,9.037438530867802e-09,4.923997314416124e-09
3,36.201802202798945,51.96041735952622,43.60319912302339,34.82973834237089,37.024550739056394,55.715201186869876,43.71831526868584,32.51804854185082,49.963627691493,36.26401755459574,8.096108582012334,50.74033223255651,44.09840086987674,44.76869059227147,41.00415158286182,44.38873137689245,31.40482018311741,21.158481114008282,51.130715965405216,35.73546221800257,34.95418642819482,49.59697668020135,11.576844062148325,45.04144421844467,45.48290055936502,42.61657786046908,46.478185748284204,41.43608662845065,32.432029947841784,24.709666169237835,38.95499036766378,11.090729100977747
4,13.929411685885611,18.90420193364514,34.82342552941998,24.87391084485182,36.81334364356485,40.79317483457601,11.93949860963096,19.89914079393327,34.823445726061436,39.7981955802868,46.76289890438261,33.82853228307249,30.84361453545523,31.838558433674507,48.75281701844153,35.81838458651589,39.79826139115062,24.873910844978468,30.843599376555062,43.777986194498226,38.80325672033666,23.878971989232696,23.878971984694545,29.848701092744705,23.878971984592,24.873931042022832,31.83861416900129,37.808363473686086,50.74266932190096,28.853762232127337,31.938084225363987,9.554834197427125
5,539.7602134137123,558.44089483875,669.3868998201351,344.85078148165053,300.66944908356436,368.56417185376426,615.6832021761356,332.2784662766535,515.7407472705138,473.0495496993924,709.6899185970617,464.6497679580266,447.6137091381686,996.6537250578831,524.5198993205856,453.4048020156847,455.11303343349573,246.94871231823095,431.390558617283,724.8444225186909,648.3237792991886,743.413032135214,315.4220261331559,455.6043809846842,803.9187420915068,507.6523018592934,448.5656013077821,612.388511535614,214.11551431417865,250.29559873540575,505.76508044284674,177.3926573892382
6,1.0996117248319024,2.0571457698131326,2.2427749491139366,2.49759073212158,1.2291354932979175,7.592331835981668,5.043206792829324,2.7948861184565885,1.5227577748978547,4.6759349638564345,0.7116006787020979,5.086721625060136,3.533838454013903,0.49261916480395485,2.4177571667528355,3.116374999729942,2.611353576278816,1.1952310659073646,4.153851886550683,1.022394201556608,2.5978043689574406,0.3816899817993544,1.5519926613753796,3.2269021858699034,2.4721477504972427,1.302989313380067,5.714401431864417,2.486116657295952,1.8656855501960763,1.4826276603669157,2.6059825512053143,1.6614586028141969
7,76.99325536472634,40.380172936417466,32.1566404663165,50.475673137083504,34.611837828629405,62.74303145571639,84.75240033092496,67.55240218856625,96.46674467335288,101.06348522383814,78.27670754550445,56.011443918491295,83.30863715177338,29.29837092982234,53.91398228435446,91.30781258429033,59.53911372792436,94.36940125889532,49.227490870792735,43.74149930626368,66.50219912396915,45.21915233793334,83.31126590275517,83.8889473007921,80.3209989345005,52.418238604666385,89.6450652361109,86.84319567863758,69.29697663636443,65.77036995276012,66.9802170964058,20.32658542844002
8,30.44199343049104,28.794170051914534,26.927124678355085,26.969792871592745,25.287404613184663,27.130571372240865,24.37182917688915,27.674505096123085,24.899535195194858,28.026032269765892,22.773148062648943,23.181381886207873,26.50876062348425,24.586095811314408,26.993863524710832,23.98785917354371,30.759291042847053,25.611864087288723,30.2309831961702,25.01737288878985,26.525332485266972,24.22463105759425,23.78262090017597,29.72985592809846,20.736067589347385,30.788437848900685,27.852379524875232,26.837789762988905,24.281499338554568,25.760306355525245,26.356416661469513,2.486248217940953
9,229.2843827170591,229.28438271564528,200.00000543690658,229.28438271958748,1.6760318430897314e-05,229.28438271427694,229.28438273293386,100.00000447856337,229.2843827190095,200.00000627143027,200.0000166183995,100.000004738401,100.00000630137947,229.28438271022333,100.00000479248911,100.00000797951179,200.00000965900244,5.043259079684503e-06,6.4336286413890775e-06,2.329096332687186e-05,200.0000069487255,229.2843827250972,200.00000354576514,1.3382826637098333e-05,200.0000050569074,100.00000565797018,6.159404165373417e-06,200.00000605347623,6.417473287001485e-06,200.00000638416668,141.14250797216002,89.98785691246393
10,101.41416895541943,100.62095195213578,101.15821404309372,101.33534442648033,101.5186579852093,100.82077387721802,100.68392194411899,100.62848093480807,100.63027370120017,100.66533195575403,100.88266669308405,101.0669309782561,100.58675330131564,100.4520225358633,100.65143468303313,101.32386608097931,100.59402607478978,101.13252499098644,101.36004592109612,100.6058387759931,100.93989149564231,100.84131714893601,100.95075990388023,101.20862258146326,100.89619690460859,100.55591300633205,101.19737342280769,101.28921335790756,100.99910510792279,224.0614935860258,105.03573721087871,22.104558210508355
11,7.517314770666417e-06,5.66202606933075e-06,5.955628694209736e-06,6.415651569113834e-06,5.336843059922103e-06,7.127283424779307e-06,4.994335540686734e-06,5.48111484022229e-06,4.8478468670509756e-06,5.453223366203019e-06,3.7314698602131102e-06,5.3609164751833305e-06,6.513832431664923e-06,5.223143489274662e-06,5.647887064696988e-06,5.399404471972957e-06,3.609096438594861e-06,6.41969199932646e-06,3.1845547709963284e-06,7.05985758031602e-06,4.584599082591012e-06,5.160657110536704e-06,6.730940640409244e-06,5.183859684620984e-06,5.426470124803018e-06,5.515915745490929e-06,5.61425122214132e-06,3.465669578872621e-06,3.996622581325937e-06,3.814788215095177e-06,5.347829892343725e-06,1.0974253145996498e-06
12,165.10122360026435,167.38799392729607,165.4023511666137,164.79105636655459,164.99114946909685,165.2126060050805,165.04865734961368,165.09813059914904,165.21260563087435,163.92451217133703,163.8777113952533,163.877711261101,166.12483099836072,165.1005554055928,160.62931763616416,0.30382874585166064,165.2126056606876,163.92451215765186,164.00170336240353,165.21260561298868,0.0854110412810769,163.39931450707627,164.92194192356328,165.2126056431989,0.07166892802206348,165.09785299820578,165.403383407388,0.1459939268497692,163.49483522143782,165.21260560129713,142.78270939067517,55.95504834029013
